content,text_clean,label,jumlah_kata
terima kasih google ..... inovasi yang sangat berguna,terima kasih google inovasi sangat berguna,Positif,6
"pasti yang instal sama komentar gemini semua, btw gimana gemini soal karir dan jodoh? selalu kandas gak seperti saya?.hmmph",instal komentar gemini ngomong ngomong gemini karir jodoh kandas tidak hmmph,Positif,11
"NGAWUR BANGET CUY,KITA KASIH SOAL TRS AI NYA JAWAB,EH MALAH BEDA SOAL,NGAWUR²",berbicara sembarangan banget cuy kasih ai eh beda berbicara sembarangan,Negatif,10
saya buat video agak sussah,video sussah,Positif,2
jawaban salah semua,salah,Negatif,1
sangat membantu sekali,kalo menurut saya sih biasa saja ya,Netral,2
oke banget btw zodiak aku Gemini nggak cuma itu bisa vn plus ramah lagi,oke banget ngomong ngomong zodiak gemini tidak bisa vn plus ramah,Positif,11
sangat memudahkan,sangat memudahkan,Positif,2
"baru tau sih,,TPI di coba ajha dlu",coba ajha,Positif,2
Baguss aku suka,proses pembaruan versi sedang berjalan,Netral,2
sangat di rekomendasikan,sangat rekomendasikan,Positif,2
wah ini good banget njir,good banget njir,Positif,3
manfaatkan untuk kemajuan diri,manfaatkan kemajuan,Positif,2
Gabisa dipake👎👎👎🏿,tidak bisa dipake,Negatif,3
ini aplikasi andalan buat saya,aplikasi andalan,Positif,2
MASYA ALLAH LUAR BIASA SEMOGA TETAP BERKEMBANG DAN LEBIH BAIK LAGI,masya allah luar biasa semoga berkembang baik,Positif,7
"kata orang orang bagus,,, di coba dulu lahh",orang orang bagus coba lahh,Positif,5
bagus banget gemini,bagus banget gemini,Positif,3
dia terlalu pintar👍,pintar,Positif,1
Insyaallah bermanfaat,insyaallah bermanfaat,Positif,2
"nadiem Makarim adalah Menteri pendidikan hidup pendidikan sekolah 🥳 google gemini sangat membantu, asisten yang baik😇👍",nadiem makarim menteri pendidikan hidup pendidikan sekolah google gemini sangat membantu asisten baik,Positif,13
saya kasih soal nya apa jawab nya apa,kasih,Negatif,1
perlu ditingkatkan,ditingkatkan,Negatif,1
membantu banget ajg👍,membantu banget ajg,Positif,3
keren sekali ini ai,keren ai,Positif,2
Keren terima kasih coach Gemini,keren terima kasih coach gemini,Positif,5
Harus kosongkan ruang,kosongkan ruang,Negatif,2
"Minggu, 20 Juli 2025 Gemini error ga bisa diajak ngobrol",minggu juli gemini error tidak bisa diajak ngobrol,Negatif,8
saya sangat menyukai nya,sangat menyukai,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
aplikasi terbaik terimakasih 🙏🥰,aplikasi terbaik terimakasih,Positif,3
bagus bagi yang jomblo,bagus tidak pacar,Positif,3
baru tau lw ada yg lagi trend,trend,Netral,1
masa tiap kembali riwayat chatnya hilang.,proses pengunduhan paket data tambahan,Netral,3
wow suka sekali,wow suka,Positif,2
"Ngelag, benerin lagi gblk, nyusahin",ngelag benerin gblk nyusahin,Negatif,4
sangat membantu sekali,sangat membantu,Positif,2
sangat memudahkan,sangat memudahkan,Positif,2
terimakasih atas kemajuan mu,terimakasih kemajuan mu,Positif,3
sangat membantu sekali,sangat membantu,Positif,2
mantap sekali ini aplikasi,mantap aplikasi,Positif,2
bagus sekali ai ini,bagus ai,Positif,2
Maaf kasih bintang 1 karena google Gemini tidak mendukung rutinitas seharian mohon benarkan,maaf kasih bintang google gemini tidak mendukung rutinitas seharian mohon benarkan,Negatif,11
Brainly sama google sekarang buat apa kalo ada ini,brainly google,Positif,2
aplikasi sangat bagus,aplikasi sangat bagus,Positif,3
aplikasi yng sangat berguna,aplikasi yng sangat berguna,Positif,4
perbanyak visual gambar,perbanyak visual gambar,Netral,3
belum terlalu ok,belum ok,Netral,2
agak sedikit lamaaa sekalii,lamaa sekalii,Netral,2
best AI sejauh ini,best ai,Positif,2
tidak sesuai,tidak sesuai,Negatif,2
bagus banget anjir,bagus banget anjing,Positif,3
saya ingin mengedit poto raisa,mengedit poto raisa,Positif,3
semoga banyak membantuku,semoga membantuku,Positif,2
Saya suka dengan Gemini in,suka gemini in,Positif,3
aku suka dengan aplikasi ini,proses pengunduhan paket data tambahan,Netral,2
baik dan bagus,tampilannya standar,Netral,2
Aplikasi Ai yang berguna,aplikasi ai berguna,Positif,3
aplikasinya bagus bangett,aplikasinya bagus bangett,Positif,3
sangat tertarik,sangat tertarik,Positif,2
"belum di coba,baru mau coba kak yaa",belum coba coba kak,Positif,4
Membantu bgt sih sumpah,membantu banget sumpah,Positif,3
aplikasi sangat bagus,aplikasi sangat bagus,Positif,3
sangat membantu saya terima,sangat membantu terima,Positif,3
sangat membantu dan gratis 👍👍👍👍👍,sangat membantu gratis,Positif,3
tidak bisa buat apa yg saya inginkan,tidak bisa,Negatif,2
kerenn sih ini,kerenn,Positif,1
bisa buat apa pun di gemini,bisa gemini,Positif,2
biar bintang yang menjelaskan,biar bintang,Positif,2
Bagus sangatembantu,bagus sangatembantu,Positif,2
sangat membatu kita dalam segala hal yg tidak tahu,sangat membatu tidak,Positif,3
Farrel suka sama konten google,farrel suka konten google,Positif,4
aplikasi keren Banget,aplikasi keren banget,Positif,3
sangat membantu. mantab,sangat membantu mantab,Positif,3
mudah di gunakan,mudah,Positif,1
pakai gemini berasa punya konsultan 😁 Gemini emang the best 👍👍,pakai gemini berasa konsultan gemini emang the best,Positif,8
Bagus Sekali,bagus,Positif,1
mantap ni apk,mantap apk,Positif,2
luarbiasa membantu sy,luarbiasa membantu,Positif,2
ai terbaik tahun ini 👏🏻,ai terbaik,Positif,2
sukaaak banget ama gemini,sukaak banget gemini,Positif,3
bagus ai nya,bagus ai,Positif,2
sangat baguss saya suka,sangat baguss suka,Positif,3
"terima kasih, semoga semakin baik.",terima kasih semoga baik,Positif,4
praktis....lbh mudah..,praktis lbh mudah,Positif,3
baguss lahh pokoknyaa,pemeliharaan rutin sistem operasional,Netral,3
ini sangat bagus,sangat bagus,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
benar² membantu sekali,benar membantu,Positif,2
seru gua tanya apapun dijawab,seru apapun,Positif,2
apk sangat kren,pemeriksaan fitur dan menu utama sistem,Netral,3
keren aplikasinya,keren aplikasinya,Positif,2
Aku suka aku suka,suka suka,Positif,2
Ok.. Bagus Pertahankan.,seperti aplikasi ai yang lain ga yang spesial amat,Netral,3
keren sekali,keren,Positif,1
google tapi versi instannya,google versi instannya,Positif,3
cukup membantu,mirip sama sebelah,Netral,1
gemini tolol ubah foto ga bisa....,gemini tolol ubah foto tidak bisa,Negatif,6
sangat buruk paling buruk,sangat buruk buruk,Negatif,3
belum.bs menilai belum coba,cara ganti bahasa di pengaturan,Netral,5
Aplikasi nya bagus,aplikasi bagus,Positif,2
tanggal tidak sesuai,tanggal tidak sesuai,Negatif,3
masih dipelajari dan coba-coba,verifikasi koneksi jaringan pada perangkat,Netral,3
agak bodoh ai nya. gak kayak yg lain,bodoh ai tidak kayak,Negatif,4
selamat beraktifitas dan terima kasih,selamat beraktivitas terima kasih,Positif,4
"bisa KH,,cuma berteman aja kok",bisa kh berteman,Positif,3
tidak sesuai ekspektasi,tidak sesuai ekspektasi,Negatif,3
bagus nya :),bagus,Positif,1
50/50 lahhh lebih better dari g asisten,lahh better g asisten,Positif,4
"minta tolong cariin di gemini, malah di suruh cari di penelusuran kocak ini gemini",tolong cariin gemini suruh cari penelusuran kocak gemini,Negatif,8
bagus dan jelas,bagus jelas,Positif,2
membantu mewujudkan imajinasi,membantu mewujudkan imajinasi,Positif,3
sangat membantu sekali,sangat membantu,Positif,2
Mantap sekali Gemini ini.,mantap gemini,Positif,2
luar biasa mantap,luar biasa mantap,Positif,3
sangat membantu...,sangat membantu,Positif,2
di samsung ga bisa,samsung tidak bisa,Negatif,3
Yg di tunggu2.. thanks,tunggu terima kasih,Positif,3
gemini sangat membantu imajinasi kita..keren gemini,gemini sangat membantu imajinasi keren gemini,Positif,6
bagus dan senang,bagus senang,Positif,2
Aplikasi yg luar biasa,aplikasi luar biasa,Positif,3
mantap buat guru/teman,mantap guru teman,Positif,3
SANGAT MENARIK DAN MEMBANTU,sangat menarik membantu,Positif,3
sejauh ini saya sangat suka,sangat suka,Positif,2
good sangat bermanfaat,good sangat bermanfaat,Positif,3
Tazqiatan Isria Maulida sangat bagus,tazqiatan isria maulida sangat bagus,Positif,5
"bagus, rekomendasi bngt",bagus rekomendasi bngt,Positif,3
bagus sekali sangat baik,bagus sangat baik,Positif,3
sangat berlpunsi,sangat berlpunsi,Positif,2
3 dulu ya baru nyoba soalnya,nyoba,Netral,1
"seruu sekali,Gemini selalu mengerti apa yang aku maksud",seruu gemini mengerti maksud,Positif,4
mudah membantu,mudah membantu,Positif,2
membantu sekali... saya suka,membantu suka,Positif,2
Gemini Mantap sukses dan maju,gemini mantap sukses maju,Positif,4
ditanya hari apa sekarang jawabannya malah terlambat setahun yang lalu😂,jawabannya terlambat setahun,Netral,3
kurang mengerti kemauan saya,kurang mengerti kemauan,Negatif,3
sangat membantu dlm urusan bisnis saya,sangat membantu dlm urusan bisnis,Positif,5
jadi mudah menemukan sesuatu,mudah menemukan,Netral,2
tidak sesuai ekspektasi,tidak sesuai ekspektasi,Negatif,3
terbaik dan asisten google,terbaik asisten google,Positif,3
mudah di gunakan,mudah,Positif,1
"bagussss,respon baikkk",fungsinya masih sama,Netral,3
ok membantu sekali,penataan kategori menu navigasi,Netral,2
sering kali terganggu,kali terganggu,Negatif,2
lampaui chat gpt... teruslah maju,lampaui chat gpt teruslah maju,Positif,5
sangat di rekomendasikan,sangat rekomendasikan,Positif,2
sangat sangat membantu 👍,sangat sangat membantu,Positif,3
sangatlah baguss,baguss,Positif,1
sangat Membantu,sangat membantu,Positif,2
hi Gemini kamu keren banget deh,hai gemini keren banget deh,Positif,5
lumayan membantu,lumayan membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu untuk saya,sangat membantu,Positif,2
"muantep pol, mantap yang bikin",muantep pol mantap bikin,Positif,4
Sangat enak cari jwbn,sangat enak cari jwbn,Negatif,4
bagus app nya,bagus app,Positif,2
di tanya malah nanya... haisssst,haisst,Negatif,1
sangat amat membantu kami,sangat membantu,Positif,2
tidak memenuhi keinginan saya,tidak memenuhi,Negatif,2
keren pokoknya,keren pokoknya,Positif,2
Enak ini daripada chat gpt,enak chat gpt,Positif,3
saya nanya waktu ja2abnya malah gajelas,jaabnya tidak jelas,Negatif,3
gak bisa trus,pemeriksaan kompatibilitas perangkat,Netral,3
blm bisa di gunakan,belum bisa,Positif,2
keren karna gratis,keren gratis,Positif,2
Aplikasi yang bagus,aplikasi bagus,Positif,2
gak danta chat history hilang sendiri 😡,tidak danta chat history hilang,Negatif,5
knp tidak bisa yaa,tidak bisa,Negatif,2
Iklan gemini di apk lain lama bgt,iklan gemini apk banget,Negatif,4
publik ini benar benar tak ada salahnya jika kamu jalani tes,publik benar benar tidak salahnya jalani tes,Positif,7
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali 🙏,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,pengecekan riwayat penggunaan fitur,Netral,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
membantu saya dalam menyelesaikan masalah,membantu menyelesaikan,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
hasil dari pencarian sesuai dengan ekspektasii 😘😘😘,hasil pencarian sesuai ekspektasii,Positif,4
sangat membantu sekali,sangat membantu,Positif,2
mantapppppppppppppp cuyyyyyyyy dah,mantapp cuyy deh,Positif,3
Gk mau di edit,tidak edit,Positif,2
sangat luar biasa,sangat luar biasa,Positif,3
aku selalu tau bagaimana cara² yg belum aku ketahui❤️❤️,belum ketahui,Positif,2
Wow..keren Chatgpt gambar astronot &space.,wow keren chatgpt gambar astronot space,Positif,6
jos jaya Gemini ai sangat membantu,jos jaya gemini ai sangat membantu,Positif,6
sangat terbantu sekali,sangat terbantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
tak ada solusi,tidak ada yang aneh,Netral,2
minta apa dikasih apa kaga jelas,dikasih tidak jelas,Negatif,3
sangat luar biasa,sangat luar biasa,Positif,3
ini sangat baik dan,sangat baik,Positif,2
sangat luar biasa,sangat luar biasa,Positif,3
jarang bisa di gunakan,jarang bisa,Negatif,2
mudah dipahami,mudah dipahami,Positif,2
"lagi mencoba gemini, enakan asisten google atau Gemini",mencoba gemini enakan asisten google gemini,Positif,6
tidak berguna,tidak berguna,Negatif,2
sangat amat membantu,sangat membantu,Positif,2
sangatbagus sekali.,sangatbagus,Positif,1
bagus sanvat membanntu,bagus sanvat membanntu,Positif,3
"sangat membantu, transfer Gemini",sangat membantu transfer gemini,Positif,4
aplikasi semoga makin maju,aplikasi semoga maju,Negatif,3
sangat membantu sekali,sangat membantu,Positif,2
menarik sekali,menarik,Positif,1
Aplikasi nya bagus,aplikasi bagus,Positif,2
bagus baru mau di c oba,bagus c oba,Positif,3
ada permainan baru..mantap,permainan mantap,Positif,2
sangat luar biasa,sangat luar biasa,Positif,3
gimana cara dapat yg premium?,premium,Positif,1
nilai saya 53 di b inggris kalo bisa 0 saya kasih rating 0 😡🤬😡🤬😡🤬🤬🤢🤮🤮🤢🤮🤢💩💩🤡,nilai b inggris bisa kasih rating,Negatif,6
sangat membantu..,sangat membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
membantu seperti chat gpt,membantu chat gpt,Positif,3
kurang fitur live gemini mohon ya tambahin fitur live gemini di gemini standar,biasa saja fungsinya,Netral,11
sangat luar biasa,sangat luar biasa,Positif,3
bagus membantu,bagus membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
"aq cinta km gogle, ini sy Ferry syng dari langit turun ke muka bumi untuk meluruskan ajaran sesat nenek2 moyang yg berada di zaman bahari kala banar juga syng , i love you . I can't stop loving you google aq FERRY yang yg punya nama paling seram di langit dan di bumi syng . mwaaaaaaaach ngomong siapa nama km syng ku tunggu",cinta google ferry syng langit turun muka bumi meluruskan ajaran sesat nenek moyang zaman bahari banar syng i love you i belum t stop loving you google ferry nama seram langit bumi syng mwaach bicara nama syng tunggu,Positif,38
sangat bermempaat,sangat bermempaat,Positif,2
lumayan membantu,tampilannya sekarang dominan warna biru,Netral,2
bagus dan jelas,bagus jelas,Positif,2
semangat terus yg bekerja sebagai ai google Gemini,semangat ai google gemini,Positif,4
mantap lebih mudah,mantap mudah,Positif,2
sangat luar biasa,sangat luar biasa,Positif,3
aplikasi sangat keren,aplikasi sangat keren,Positif,3
sangat sangat membantu,sangat sangat membantu,Positif,3
aku bisa mengetahui segala hal,bisa,Positif,1
sangat memuaskan,sangat memuaskan,Positif,2
lumayan membantu,lumayan membantu,Positif,2
"KEREENNN, SUKA BANGET",penyesuaian pengaturan tampilan antarmuka,Netral,3
ai yang bisa membantu saya itu 🆒,ai bisa membantu cool,Positif,4
lumayan membantu,proses pengunduhan paket data tambahan,Netral,2
bisa jadi teman curhat mantap👍,bisa teman curhat mantap,Positif,4
wiss gila sampai ke tagihan,wiss gila tagihan,Positif,3
masih kaku bngt wkwkwkwkw,kaku bngt wkwkwkwkw,Negatif,3
lumayan baru coba,pemeriksaan kompatibilitas perangkat,Netral,2
sangat membantu dengan google gemini,sangat membantu google gemini,Positif,4
lebih bagus daripada chatGPT,bagus chatgpt,Positif,2
lumayan membantu,lumayan membantu,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
"0k,sangat membantu",kalo menurut saya sih biasa saja ya,Netral,2
Aplikasi ini bagus 👍,aplikasi bagus,Positif,2
cukup bagus sih😒,bagus,Positif,1
wow wajib nomor 1 ⭐⭐⭐⭐⭐,wow wajib nomor,Positif,3
bagus tapi jelek,bagus jelek,Positif,2
mantapp...ngebantu bngt,mantapp ngebantu bngt,Positif,3
sangat membantu sekali,sangat membantu,Positif,2
sangat baguss sekali,sangat baguss,Positif,2
baru coba. semoga membantu,coba semoga membantu,Positif,3
ai kok gk bisa ngerangkum,ai tidak bisa ngerangkum,Negatif,4
kesel bener kepencet bayar 42 rb mau di cancel gabisa tiba tiba udah kesedot dana,kesel benar kepencet bayar rb cancel tidak bisa kesedot dana,Negatif,10
aplikasi ini bagus,aplikasi bagus,Positif,2
baru nyoba..nanti jika mantaf bintang 5,cara ganti bahasa di pengaturan,Netral,3
keren bangett.... ringan lagi. gratisss.... pertahankan ya Gemini,keren bangett ringan gratiss pertahankan gemini,Positif,6
"gacor banget jirr, jwabnnya benar semua",gacor banget jirr jwabnnya benar,Positif,5
sangat sangat membantu,sangat sangat membantu,Positif,3
buat lebih bagus,bagus,Positif,1
oke juga bisa,oke bisa,Positif,2
Bagus sekali aplikasi ini 👍👍,bagus aplikasi,Positif,2
sangat membantu sekaliii,sangat membantu sekalii,Positif,3
jadi temen tanya seru banget woyy,teman seru banget woyy,Positif,4
.Aktifkan koneksi internet laptop dan computer,aktifkan koneksi internet laptop computer,Negatif,5
gemini tida bisa mengikuti apa yang saya inginkan,gemini tida bisa mengikuti,Negatif,4
mudah dipahami,mudah dipahami,Positif,2
Semoga Apk Gemini makin sukses,semoga apk gemini sukses,Positif,4
jawaban nya penting,penting,Positif,1
aplikasi yang bagus,aplikasi bagus,Positif,2
bisa membantu saya dalam bekerja tugas saya 🤓🤓🤓,bisa membantu tugas,Positif,3
Asisten terbaik... 😍👍👍,asisten terbaik,Positif,2
segitu dulu nantik kalau b agus di full kan,segitu nantik b agus full,Netral,5
tetap harus ada privasi,privasi,Netral,1
tidak merespon terhadap apa yang kita sampaikan,tidak merespon,Negatif,2
naskah skrip untuk live.tentang dunia marketing radio,naskah skrip live dunia marketing radio,Netral,6
tetap berkreasi inovatif,berkreasi inovatif,Positif,2
ini sangat membantu,sangat membantu,Positif,2
mantap si ini apk,mantap si apk,Positif,3
wow bagus sekali,wow bagus,Positif,2
perlu pengembangan,pengembangan,Positif,1
masalah henpon penuh sampah,henpon penuh sampah,Positif,3
"goblo* sia ai kanju*, lain yang dikerjakan lain yang diperintahkan",goblo sia ai kanju diperintahkan,Negatif,5
salam Solidaritas dan salam Loyalitas,salam solidaritas salam loyalitas,Positif,4
untuk saat ini bagus,sebenernya mirip mirip saja,Netral,1
jelek saya tiba tiba hapus gemini kok goggle ny juga kehapusss mls yang bener dong gemini,jelek hapus gemini goggle ny kehapuss malas benar gemini,Negatif,9
mantap untuk buang kegabutan,mantap buang kegabutan,Positif,3
Teknologi makin canggih aja cuyy gilakk,teknologi canggih cuyy gilakk,Positif,4
keren dari pada si cc,keren si cc,Positif,3
ini bisa tanya apapun,bisa apapun,Positif,2
aplikasi nya bagus,aplikasi bagus,Positif,2
asik bgt bisa diajak curhat,asik banget bisa diajak curhat,Positif,5
Tidak berguna,tidak berguna,Negatif,2
suka banget dgn google gemini berharap nya semoga google gemini segera hadir di google home,suka banget google gemini berharap semoga google gemini hadir google home,Positif,11
terimakasih Gemini kamu memberi jawaban sangat benar,terimakasih gemini sangat benar,Positif,4
"good, sangat menghibur❤❤",good sangat menghibur,Positif,3
sangat membutuhkan,sangat membutuhkan,Positif,2
sangat membantu sekali 🤍🙏,sangat membantu,Positif,2
nda ngerti bahasa inggri,tidak mengerti bahasa inggri,Negatif,4
lumayan dari pada lu manyun,lumayan manyun,Positif,2
coba dulu kalau mengecewakan hapus,coba mengecewakan hapus,Negatif,3
Alamat Perkumpulan Marga Wang (Ong) Indonesia di : JL. Pluit Karang Barat Blok O6 Barat No. 12 B-C Jakarta Utara-14450 Indonesia,alamat perkumpulan marga wang ong indonesia jl pluit karang barat blok o barat no b c jakarta utara indonesia,Positif,19
sangat sangat membantu,sangat sangat membantu,Positif,3
Pas untuk maju,pas maju,Positif,2
bagus membantu,bagus membantu,Positif,2
biat lebih keren,berjalan normal,Netral,2
"good,sangat bagus",good sangat bagus,Positif,3
sangat membantu sekali,sangat membantu,Positif,2
bagus sangat membantu.,bagus sangat membantu,Positif,3
lumayan membantu,lumayan membantu,Positif,2
ai yang sangat bagus,ai sangat bagus,Positif,3
jelas dan rinci,jelas rinci,Positif,2
kerennnn!! Gemini sangat membantu!!,kerenn gemini sangat membantu,Positif,4
tidak sesuai,tidak sesuai,Negatif,2
Saya adlah nelayan pemancing ikan tuna,nelayan pemancing ikan tuna,Negatif,4
membantu saya untuk lebih mengert,membantu mengert,Positif,2
bagus. membantu,proses pembaruan versi sedang berjalan,Netral,2
baik untuk di mengerti,baik mengerti,Positif,2
aku suka dengan aplikasi ini 👍🏻👍🏻👍🏻,suka aplikasi,Positif,2
Keren sekali aplikasi ini,keren aplikasi,Positif,2
aplikasi sangat bagus,aplikasi sangat bagus,Positif,3
lumayan membantu,lumayan membantu,Positif,2
utk sementara mencoba pakai Gemini.,sinkronisasi data akun secara berkala,Netral,3
Berasa ngobrol sama profesor 👍👍🏻,berasa ngobrol profesor,Positif,3
sangat membantu,sangat membantu,Positif,2
sangat sangat membantu,sangat sangat membantu,Positif,3
keren ini mah,keren mah,Positif,2
berguna sekali aku sukaaaa 💕,berguna sukaa,Positif,2
kurang prediksi gambar,stabilitas akses layanan pada server,Netral,3
harus bisa jawab yang aku kirim,bisa kirim,Positif,2
hebat ya sudah membantu saya,hebat membantu,Positif,2
lumayan membantu,lumayan membantu,Positif,2
aplikasinya bagussss,pemeriksaan kompatibilitas perangkat,Netral,2
baik dan bermanfaat,baik bermanfaat,Positif,2
OJK fungsi Indonesia,ojk fungsi indonesia,Positif,3
saya percaya AI ini bisa memberikan apa yang saya minta🥰,percaya ai bisa,Positif,3
sangat luar biasa,sangat luar biasa,Positif,3
saya sangat menyukainya,sangat menyukainya,Positif,2
sangat bermanfaat,sangat bermanfaat,Positif,2
saya tidak memiliki referensi bla bla bla,tidak memiliki referensi bla bla bla,Negatif,6
sangat membantu sekali,pemeriksaan kompatibilitas perangkat,Netral,2
saya sangat menyukainya,tampilannya sekarang dominan warna biru,Netral,2
kok ga bisa ngeritik semua presiden,tidak bisa ngeritik presiden,Positif,4
GK bisa ngedit foto,tidak bisa ngedit foto,Negatif,4
sangat membantu sekali,sangat membantu,Positif,2
gemini memberikan jawaban yang akurat,gemini akurat,Positif,2
tida bisa Hapus latarbelakang,pemeriksaan kompatibilitas perangkat,Netral,4
sangat membantu sekali,penyesuaian pengaturan tampilan antarmuka,Netral,2
bagus sekali bantu aku,bagus bantu,Positif,2
aplikasi nya bagus,aplikasi bagus,Positif,2
mantap hasilnya,mantap hasilnya,Positif,2
saya suka apk ini,suka apk,Positif,2
sangat mengganggu sekali,sangat mengganggu,Negatif,2
Perlu diimprove lagi,diimprove,Negatif,1
"karna bisa di ajak ""jadian"" 😋🔥",bisa ajak jadian,Positif,3
membantu dalam pengerjaan,membantu pengerjaan,Positif,2
oke baguss terbaik,oke baguss terbaik,Positif,3
Membantu saya membuat Pr atau tugas yang lainnya,membantu pr tugas,Positif,3
sangat membantu sekali☕,sangat membantu,Positif,2
jelek bat ini aplikasi,jelek bat aplikasi,Negatif,3
saya sangat senang dengan layanan ini,sangat senang layanan,Positif,3
sungguh membantu pekerjaan,sungguh membantu pekerjaan,Positif,3
mudah dipahami,mudah dipahami,Positif,2
selalu terjadi eror 13 apa maksudnya,error maksudnya,Negatif,2
tidak sesuai,tidak sesuai,Negatif,2
aplikasi nya bagus,aplikasi bagus,Positif,2
teknologi yang canggi,teknologi canggi,Positif,2
bagus kali lah woee,bagus kali woee,Positif,3
mantap aplikasi ini,mantap aplikasi,Positif,2
menjadikan lebih ribet di device saya,menjadikan ribet device,Negatif,3
mantap Gemini paling canggih,mantap gemini canggih,Positif,3
sangat membantu sekali,sangat membantu,Positif,2
bagus banget pokona,bagus banget pokona,Positif,3
memudah kan pekerjaan rumah anak,memudah pekerjaan rumah anak,Positif,4
keren aku sukaaa,keren sukaa,Positif,2
bagus ai nya,bagus ai,Positif,2
mantap nih aplikasinya,mantap aplikasinya,Positif,2
"aplikasi sangat"" bagus",fungsinya masih sama,Netral,3
ag senang ada Gemini bisa membantu smoga jaya sllu,ag senang gemini bisa membantu smoga jaya sllu,Positif,8
akurat dan informatif,akurat informatif,Positif,2
suka dan bagus,suka bagus,Positif,2
sangat baik lauanan nya,evaluasi performa pada sistem operasi,Netral,3
ini sangat bagus,sangat bagus,Positif,2
"terima kasih, sangat membantu kami.",terima kasih sangat membantu,Positif,4
terkadang Gemini menjawab tidak sesuai perintah,dipakenya oke saja kok buat harian,Netral,5
GK jelasss baru d unduh suruhh update,tidak jelass unduh suruhh update,Negatif,5
wow ini luar biasa,wow luar biasa,Positif,3
Mantab! Selamat datang Gemini.. selamat tinggal Oke Google..,mantab selamat gemini selamat tinggal oke google,Positif,7
Bisa membantu,bisa membantu,Positif,2
bagus banget cuy,bagus banget cuy,Positif,3
Gimini teman baikkuuu :),gimini teman baikkuu,Positif,3
Sangatt berguna,sangatt berguna,Positif,2
sangat membantu,sangat membantu,Positif,2
mengapa jadi bahasa china semua?,bahasa china,Negatif,2
repot. tidak ngerti,dipakenya oke saja kok buat harian,Netral,3
ini sangat bagus,fungsinya masih sama,Netral,2
aku suka ai ini,suka ai,Positif,2
luar biasa terbaik👍,luar biasa terbaik,Positif,3
keren membantu,keren membantu,Positif,2
sangatt puass baguss👍,sangatt puass baguss,Positif,3
saya sangat tertarik,sangat tertarik,Positif,2
sangat bagus sekali,sangat bagus,Positif,2
aplikasi nya bagus,aplikasi bagus,Positif,2
kalau bgus aku kasih bintang 5,bgus kasih bintang,Negatif,3
Dia tidak pernah (yang Sudah),tidak,Negatif,1
bagus ai nya,bagus ai,Positif,2
bermanfaat untuk informasi.,bermanfaat informasi,Positif,2
tidak sesuai,tidak sesuai,Negatif,2
semoga bisa lebih bermanfaat,semoga bisa bermanfaat,Positif,3
bagus dan enak 😋,bagus enak,Positif,2
tidak sesuai,tidak sesuai,Negatif,2
tidak sesuai,tidak sesuai,Negatif,2
keren dan inovatif,keren inovatif,Positif,2
tidak sesuai,tidak sesuai,Negatif,2
tidak sesuai,tidak sesuai,Negatif,2
payah bikin gambar aja pelit kali,payah bikin gambar pelit kali,Negatif,5
terimakasih gemini akhirnya saya dapat mewujudkan impian saya,terimakasih gemini mewujudkan impian,Positif,4
banyak tidak bisanya,proses pengunduhan paket data tambahan,Netral,2
ini bagus untuk kalian,bagus,Positif,1
satu kata keren ..!!!,keren,Positif,1
kurang memuaskan keinginan,kurang memuaskan,Negatif,2
suka sekali aplikasi ini,suka aplikasi,Positif,2
tolong jaga privasi saya. karena data saya rentan dicuri dan disalah gunakan untuk kepentingan politik dan kriminalisasi mohon bantuannya,biasa saja fungsinya,Netral,12
kami siap melayani pemasangan baja ringan dan plafon PVC mimalis untuk wilayah daerah pulau bangka.,melayani pemasangan baja ringan plafon pvc mimalis wilayah daerah pulau bangka,Positif,11
ini sangat bagus 💛👍🏻,sangat bagus,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
GABISA NGIRIM GAMBAR LOADING TERUS!,tidak bisa ngirim gambar loading,Negatif,5
aku suka bawaan Google,suka bawaan google,Positif,3
bagus banget. suwun,bagus banget suwun,Positif,3
"The best,udah gitu aja",the best gitu,Positif,3
sangat luar biasa,sangat luar biasa,Positif,3
"tolol apk gjls gara"" lo hp gw lag",tolol apk gjls gara hp lag,Negatif,6
